,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
190224,128743.0,-5.03267701368429,-7.54587051845196,-0.7764524589886129,-0.768722465378136,4.0773767604416005,-2.7716521216673797,-0.670262634567025,-0.0415169284562093,-1.1471136254715601,0.421080421264546,0.451680622672135,0.194074720960486,1.31802357415363,-0.0769763506955925,-0.9149680430553431,1.3587288127536599,-0.785542886249782,-0.16109055153447102,0.0270119877480022,3.28237567049816,1.3750711848385702,1.27009846439709,2.4017258999107205,0.16428760556702698,0.264188632649906,-0.205563885700281,-0.203371298097153,0.19498347659137197,716.9,0
190225,128744.0,-4.37317002304705,-1.97305304564169,-2.56601862915409,0.4887177860880929,0.646740005843238,-1.8154029151606699,2.2518852650767998,-0.471331845525943,-0.254868073341462,0.0779141961185346,-1.01022844697439,-0.4518667502142079,-0.7273243369320358,0.8821132928908241,-0.119736432310264,-0.231034448390605,-0.0981956293024171,-0.617227641397477,0.00488147390646182,-2.0584123966260504,-0.344274673018639,1.05177173013485,0.674160168899267,0.146048224552836,1.37452923826079,0.770329183367108,-0.3817925024816629,-0.138550823021933,263.0,0
190226,128744.0,0.459826045438274,-3.31235617749179,-1.85383548337798,-0.313858734523314,-1.1769703787030301,0.0580878339395524,0.49701185882002,-0.21196221636795498,1.48677519207309,-0.7902236100819809,-1.32360231770422,0.0366813960845809,0.0588460991578615,0.208124368696219,1.40880574871032,0.6644005874982211,-0.7451461476595129,0.197225509892057,0.28681758810135605,1.5988580384536397,0.28226025546481,-1.06712131007919,-0.393353698972396,0.0750474735928443,-0.8520167051100409,0.254506149381002,-0.20880149836578,0.10142211965497099,860.0,0
190227,128745.0,1.8227411130322901,-0.6721026912348521,-2.74780192495215,-0.577993415472526,0.268528371214996,-2.0097711017981004,1.16234695877383,-0.7301407280360308,0.45623283193164604,-0.27318810430010604,-0.710839251339879,-0.0524366084448945,-0.8826139879520971,1.03011822726412,0.20077386272621803,-1.09048620891116,0.165362298415207,-0.706261956070477,0.41582574044825704,0.104492774688386,0.36667573302308293,0.840385539666121,-0.330172914518403,0.11604776258937599,0.5233459663917729,1.0571686210253701,-0.185007232464232,-0.0706046643859525,190.0,0
190228,128745.0,-0.271583780507736,0.309092507245361,-0.127138879726817,-1.4896263509088998,-0.0425577989658937,0.278890978093182,0.8578052195245649,-0.34862635534757397,-0.685534946190069,0.339179668785609,-1.52546315579949,0.397494857289873,1.81065470102345,-0.5739683106047819,-0.209499965246738,-1.33166083366101,-0.698920398132229,0.81091775017389,-0.46689488511882593,-0.731423073133027,-0.8247383430455201,-1.78393634870234,0.37110909235623607,-0.0554592031458438,-0.6472075134186801,-0.974898088261335,-0.3524883814279389,-0.0073699975245674594,114.82,0
187191,127431.0,-0.844579264395148,0.39016345073499104,0.17100380060765502,-2.79029904705782,2.63853167046621,-0.5933094421025079,2.75081345670136,-1.6159454960141297,0.48016147638542694,0.134071089673223,-1.1848073384445301,-0.9879850143287779,-0.161445425924159,-0.63527439471379,0.320653172070168,-0.691500212406013,-1.27280540120184,-0.455070218283717,0.310610084463959,0.14563236248533598,-0.17778593114169602,0.235105340114377,-0.889215403119702,-0.277033254010951,1.19178220969088,0.73669699484406,-1.5419873419729497,-0.912257332065788,30.48,0
190229,128745.0,2.0033447980135604,-1.09471571173266,-2.96746866176973,-2.76894047425495,0.525756960254065,-0.828236939148822,0.573032426052382,-0.467320704109298,0.16762615425039903,-0.503726524143997,0.11179033675176801,1.2822399337348,1.0370941731996701,0.7321532419444341,1.25181962816033,-4.414499728214469,1.27578726035483,-0.523784654742432,-0.7509917157450171,-0.495565787446796,0.114006734859331,1.08885774531038,-0.213784062098379,-0.9434689558547221,0.6661547566208951,-0.292023359730992,0.0347532890324076,-0.0729587704497928,102.3,0
190230,128746.0,1.95350254813511,0.792720638451466,-1.0699464167436201,3.84532639311873,0.779075463769467,-0.5438475991614969,0.7308940133935091,-0.37167699731225395,-1.33174031869438,1.4341922692056102,-1.0808796707605801,0.45897137581963504,1.05383840503684,0.15832251627723498,-1.5142151309921699,0.24892415642728,-0.572135175614537,-0.958902721142565,-1.2895847189086398,-0.23613765503630102,-0.00499761022055593,0.141059461857733,0.0808119654276828,0.0603931556065201,0.261750943457506,0.0133314224594335,-0.0541824392771739,-0.0570499380345045,7.59,0
190231,128747.0,-3.4990965216974903,-1.5348102208389398,0.27130066888300897,0.546900063741076,-1.09531473231979,1.55486668020248,1.3828904805484799,-0.0578850310601023,-0.9172456895935971,1.0660673880352098,0.0746139326132734,-0.136723340161102,-0.17067321937775598,-0.23535840751971698,-0.183815638219505,-1.28493222229976,-0.207109077909285,1.65695357262923,0.8381142360171229,-1.73326277668336,-1.26828619947066,-1.4855175991237,0.6036516342954681,0.16138441590101502,0.4922483862426571,-0.775125132081855,-0.14803969780810503,0.21499954440492197,405.59,0
190263,128759.0,-1.2721170378153002,1.8276153812972302,-3.8106097783802197,0.583759429066067,-0.641241659911406,-1.3890434857907799,-1.9540539543672901,1.1739199736963501,-2.05319134425828,-3.3450613066714503,2.37640423683332,-2.53805206931871,-0.0904541466730078,-2.42616754529086,-1.61864781114481,-3.5159439836526603,-6.19900773693385,-2.41060577215255,0.7604351516309731,-0.0272684521661314,0.8589980012556909,0.858774883586953,0.0830791493463243,0.7416760075428209,-0.173233871025323,0.534870071750152,0.183562195629891,0.0203162223012201,0.76,0
190265,128761.0,1.8826296267157798,-0.5397430064337729,-1.29155916245324,0.523256285317503,-0.0752057062911469,-0.48538249245684995,0.0144454153953998,-0.26037288102066697,0.7854755582482759,0.0625039914582356,-1.54754946153109,0.244709087860418,0.647304137951694,-0.0264688886864833,0.224352563350995,0.17663903845566897,-0.699836699555803,0.16889142320961698,-0.0630370298470531,0.0493399938988318,0.34705509875742896,1.02384850115007,-0.218803815556488,-0.612160457859312,0.22386315393638503,0.6520962201896789,-0.0598712888947472,-0.0494973533269061,112.68,0
190203,128737.0,-0.0520427986746507,1.7163463671775,-0.9510865975426179,0.8725226298568041,1.9690146128821497,-0.22217927075441601,1.52650773472781,-0.24684252232494802,-0.917364579423631,-0.657306506803624,-1.02152325316697,0.166170121558568,1.34519109842985,-1.3822655867002698,-0.24086548337307603,-0.5737480561253149,0.985967312314198,0.363798112308511,0.7994926275864771,0.231523682978606,-0.00805215151148919,0.384734374131855,-0.406407401616888,-0.0440091352988817,0.188623667309727,-0.3697537897293329,0.465702749929196,0.278589843842787,1.0,0
190296,128773.0,-1.4091788606621798,-1.60345607006225,-0.302697264738183,-2.19773235914204,2.15748142945754,-2.12844309397674,-0.596736765704314,-0.026341898481232,1.10704607949215,-0.890370166060352,0.746900793991582,-0.0126293861596605,-2.12435731451023,0.996601938213553,0.605584102242963,-0.476546475551172,-0.460618349951899,0.748082252539339,0.7489002150096691,-0.5645357491313051,0.272269158426576,0.9142916951585992,-0.525652542163295,0.774487544907606,-0.120124050834905,-0.11212210993912801,0.19362238265020298,-0.0660355564799519,18.88,0
190298,128773.0,-0.712484227589979,-0.336683858980657,1.62982697812222,-0.979404060831462,-0.392584039034157,-0.509039196344048,0.43213202471601503,-0.558878662638967,-0.0428930906559192,0.778072541062536,-1.22009261741777,-1.22600090648163,-1.3186278026203402,-0.41272340905053495,0.669084419783051,-1.65691045791949,-0.304663798626589,1.39242611567077,-0.32789920797676003,-0.6712869364785071,-0.650313013370594,-1.00523808632163,-0.0292398241635711,-0.0648920464823613,-0.7944272075729941,-0.6921370118087651,-0.4615938243134411,-0.216043363286224,74.0,0
190299,128773.0,-0.45068473180002294,0.5949062871246711,1.4799053203525,-1.01768611417539,-0.21091888096364397,-0.29029355169745696,0.223054386316724,0.135040951641682,0.44317580108878596,-0.622662491935828,0.7751568434634342,0.5201029113895179,-0.7762947698573309,0.08079491472805499,-0.283674394975095,0.356205499957375,-0.727024763565114,0.297634811988452,0.0516354639786867,-0.212712054278262,-0.0715057343742234,-0.322030777521136,-0.02711146021829,-0.0305616412028923,-0.33892257113910196,-0.31583743665731895,-0.250154224777234,0.00240798471188932,0.68,0
190300,128774.0,-0.084062529256734,1.0326659704010202,-0.628074380064694,-1.36257241536949,1.56474961433662,-1.01866538447393,1.93143771700444,-0.6708880636425419,-0.11508049961842601,0.43284367287113,0.921372947957907,0.0975334646208074,-0.9180128789409392,0.521534814455319,-0.7076537047710401,-0.6164785647654529,-0.848253026615641,0.126441662017562,0.13414368273331698,0.192481761368054,0.15330376055129902,0.978080011528355,-0.290089815083073,0.8001745628581229,-0.345501410236366,-0.0181860808350328,0.165244137402357,-0.122896448083343,3.7,0
190301,128774.0,1.8990141686052702,-0.36935986146944105,-1.99541491330591,0.232876001418865,0.9856665919487091,0.733615497354442,0.109307122927374,0.22732133727240697,0.35747778021868104,0.202283612243159,0.600510830503224,0.26421277558314005,-1.67593577525879,0.97562501418783,-0.181511423497007,-0.9961386680021981,0.34039833789945095,-1.2544744601611,-0.397408233944086,-0.35110287216342406,0.0625054120618041,0.332683810676919,0.0557668970096923,-1.6202347264839199,-0.00429353303725855,0.49370810411084004,-0.0530849968174102,-0.0995941153503708,33.35,0
190302,128774.0,-0.867370470016878,1.4843684741506398,-0.195131613566597,-0.8274541285157501,0.284739461257789,-1.14095121085124,0.916220569222268,-0.12704578831861998,0.8005102244287958,0.8398601133455359,-1.0452007816417601,-0.113574715422209,-0.417940842270245,-0.0877189491981297,-0.280864579521621,-0.113237956265187,-0.471920654426383,-0.7089710888436741,-0.14499331821980999,0.450194249806021,-0.39585946765431607,-0.7247002447751411,0.10970301371861901,-0.14603928150472,-0.27525300590136,0.16696490319221302,0.650313651153389,0.371028976771073,1.29,0
190303,128775.0,0.0564851947477797,0.6453070747176629,-1.3636666139588702,-1.64270226812107,3.32551624095281,3.31194498204984,0.7920087033379659,0.391361964085351,0.329065222706505,0.473552645866272,0.0186677002707963,-0.25808768780039704,-0.313138719038165,0.154686857564924,0.9620623817169591,-0.699082309235793,-0.7698419695991751,-0.0213154257747337,-0.10715793108220098,0.314912651671156,0.231551086791538,1.23723932335179,-0.16822885273935098,0.735894221140684,-0.759927463539491,-0.25118959131048196,0.31015178725542897,-0.0717128856541825,1.0,0
190304,128776.0,2.06547594393706,-1.29256618565028,-0.6530678539054721,-1.2423385654190702,-0.8300203752810641,0.348502434578882,-1.28727236456383,0.13567975562600199,-0.0216286779402023,0.9027832739373371,-0.113506546318404,-0.21018889119942602,0.716747325503303,-0.400907833853992,0.40048030841037197,2.30666377547042,-0.950674408865616,0.0032105242905192,0.983614656917102,0.19499499767571,0.265428360470123,0.567052720385015,0.0477160613599757,-1.3793448897323302,-0.361911807168889,-0.225843166187797,0.0113170077396124,-0.0459529953758354,80.48,0
190305,128776.0,0.0485923947506446,0.914185640628362,0.309506625999058,-0.590078075964224,0.44809192793025604,-1.11488435783111,1.05260588935044,-0.24022240690552898,-0.129822850641228,-0.42739252435871994,-0.823377809420174,0.437416466487766,0.567106851336697,0.00135621681101424,-0.46549636309149295,-0.12203247185641801,-0.437343128437011,-0.8202601762052509,-0.0909727626824006,-0.0056873657905742794,-0.254252724675199,-0.52359730800245,0.0618981486507699,0.0547781269961221,-0.471977554063259,0.135878124357937,0.251202076292699,0.0985632993391914,2.69,0
190306,128777.0,-0.528895889640189,0.582786070458996,0.6302310370828199,-1.3799441037774598,-0.210784908320697,0.834019665338767,-1.54360343074817,-2.8387595904227996,1.5293909865704298,-0.680608619190026,-2.14612908739996,-0.6337516311674599,-1.66800368081611,-0.0104892991462185,-0.281134934936899,1.41432660529587,-1.0676370937880602,0.33975702357588694,-1.5882579877168301,-1.00804318895201,2.98735986191136,-1.32803189739372,0.0769037143584319,0.0113677451419818,0.292817740659219,0.22418793336441503,0.27475909719580804,0.2934266835504,7.99,0
190307,128777.0,1.6997013107229701,-0.102130934083002,-0.640028984293902,3.5252562933959704,1.13322514492247,3.16591852738876,-0.8168951539048148,1.00226306682743,-0.193925962945415,1.32454154210906,0.18311783891199998,-0.22120448978038001,-2.25824471633973,0.358501814588133,-1.26373756262696,-0.4410456397706629,0.49640871964291705,-1.49011774864679,-2.33159228161888,-0.537353606672057,0.19594082333593105,0.8337062060010509,0.20012119342488896,-1.1180689727004198,-0.232034399419714,0.24416608773566298,0.0457447929720934,-0.0738012540980052,1.51,0
190308,128778.0,-0.62458384551462,0.37359287448253103,1.2037940642757399,-0.799618835083869,0.562645615271699,-0.0138412429301709,0.20122659985454802,0.142403199206117,0.452100275592689,-0.63027461259174,-2.08928238177625,-0.314101261797736,0.35056789526644394,-0.440410158333586,0.0083260806004168,0.501725637481042,-0.9012785783929641,0.48711045944386205,0.0437822725755562,0.167392924558411,0.169353109640509,0.679563664166455,-0.373770603247294,-0.935758158973045,0.0804860554065487,0.693920107772499,0.330714665722678,0.19094083200618497,11.99,0
190309,128778.0,1.9434984208674397,-0.443258523293259,-0.4180539406853379,0.47728946673161604,-0.7874516795132059,-0.80278818783307,-0.441401296423629,-0.0344565913267349,1.4368436533781799,-0.12548641813109,-1.0901566997196301,-0.264013075729771,-1.36749731455749,0.308611100230549,0.799573403310953,0.249404034508157,-0.464666625772466,-0.0722095725049762,-0.0126821443814723,-0.269783704173653,-0.23201743330604396,-0.655033204042916,0.38055120288343197,-0.11448101320642698,-0.488705882404598,-0.659205420644154,0.0160051054470286,-0.0308778088102173,32.53,0
187186,127426.0,1.83214170954625,-0.3839264063299961,-2.5521716221813597,0.374542495382101,0.374452760358641,-1.6466888252242602,1.00230946178158,-0.458496822424631,0.278647040224975,0.150530552824758,0.594711423985802,-0.251177654618506,-2.75005453104351,1.63890334428377,-0.47797379932035794,-0.864973437201899,-0.167935679974015,0.34516843998704905,0.370158092982689,-0.170943149299181,0.41494392748639203,0.9919814388170121,-0.32598998914291305,0.0856816237329527,0.732371115275467,-0.226685859370746,-0.0959221738965546,-0.0730341972957453,134.0,0
190310,128778.0,2.12020655462431,0.6970627734109419,-3.52099995167761,0.37819050843520596,1.85944548526712,-0.715295978948838,0.763455180393222,-0.31922495225989195,-0.34129047090122805,-0.916184038744572,1.1875873033470001,0.6751191806668622,0.928518805762129,-2.4855937447680096,-0.7081955679915741,0.670713498334793,1.6018170175986202,1.10956694478061,0.238647176145817,-0.0238411249369229,-0.0575492591455961,0.0692715437119158,-0.169808288504421,-0.348247753139986,0.5103731410530511,0.7173349534823058,-0.076288288300667,-0.0301320995618801,0.76,0
190311,128779.0,2.0673427206124897,-1.11119572182893,-0.683827576122974,-0.8952193475549001,-0.9238396296788991,-0.452682398228954,-0.8250773335660719,-0.15035792551705202,0.0334763145377369,0.662109369525434,-1.22899465853174,-0.28831923862937103,0.951263376984147,-0.590284055573922,0.208418669995254,1.4378537989927,-0.158544675932724,-1.3518605030531299,0.853152910995948,0.171994840572095,-0.0387713598276761,-0.223432863339258,0.231160650198826,-0.662106407065416,-0.412916117329928,-0.45393089576578005,0.00209224784073694,-0.0331192191539847,83.0,0
190312,128780.0,-0.8127686469994742,-3.2668223901447004,-2.2384432501702003,-1.2379714753725901,-0.23392330851516102,-1.71596830696695,2.04784943876619,-0.952864302670148,-2.48040352507417,1.37631136118783,-1.33602243368351,-2.00456083912377,-0.833890516958811,0.433395591076327,-0.679489896084045,-1.7438457036180401,0.852266616366698,0.237285808396349,0.43743452563513396,1.1990033689255701,0.7536710482322719,1.5042381628235801,1.58005735310893,0.007802039949223259,-1.13071862152893,0.0320878290325797,-0.0802215516271288,0.174849073738827,593.5,0
190313,128780.0,2.07763184952665,-1.95253464957369,-0.516198384732171,-1.5308564063163999,-1.8441415484457901,-0.220887211687496,-1.6267090642681101,0.0854831595903405,-0.842219957506693,1.71949265212022,0.0848214723806155,-0.940627095397826,-0.8335528222752919,-0.26082414466149806,-0.41323557848371295,0.0795196958936452,0.0600973071437597,1.18825283303988,-0.0393169029204532,-0.32487386949761,0.167219834049525,0.7741332867579979,0.0379498809362288,-0.353855285595365,-0.269255664280368,0.0360194870339333,0.0156201079674939,-0.0435224455234729,98.85,0
190314,128781.0,1.97845884213413,-0.0401345930587602,-0.794778660522785,0.427144804769526,-0.30192901212543394,-1.1955728366098,0.14036327140544,-0.262270021125417,0.141781278406568,0.221264422159562,1.57594774777053,1.6692568032859099,0.5499366223922529,0.3728631344540329,-0.774978590689499,-0.10447632976330301,-0.37206558800635503,-0.640119663037125,0.21834583820056402,-0.18690371822390198,-0.19226149757751604,-0.428462882328683,0.388648038419376,0.567139008908151,-0.38142587896603897,0.141173018675867,-0.0696069738725279,-0.0628040440206177,2.69,0
190315,128781.0,1.4311009960379197,-1.33824730970497,-1.21431070087093,0.0711062649620555,0.323588889222915,1.87998456014523,-0.455879924523177,0.5497891071718061,0.902967744398967,-0.133501524746635,0.710116639009614,0.980524573508981,-0.39662004070135204,0.23511361077647697,0.0669303654770675,-0.325897093796509,0.0932273029397733,-1.33575143335864,-0.32242123265994105,0.216940680867406,-0.210408039137496,-0.9665611506744909,0.29921277705051097,-0.965544909742593,-0.8649203491389191,0.202427924441739,-0.0506994732599662,-0.0268871280004272,246.04,0
190316,128782.0,1.65012563539099,-2.04541235002948,-1.12332163773451,-2.3309073891383503,-1.5367117022348002,-1.10337702779448,-0.33868291967718495,-0.329628193730983,1.45206262516163,-0.732557846753335,-0.7976172787600319,1.17004216842431,0.799478691814556,-0.16707993711061497,0.639558236320338,-2.6148102312555097,0.28961369743216103,0.8517558807654041,0.45172003752982304,-0.0484368613053544,-0.558559810087944,-1.3986057801047,0.201767778936107,-0.138667091475573,-0.440471526277711,-1.27257817508017,0.0518816466979773,0.0171954366447327,278.74,0
190317,128782.0,2.0792860367039903,-0.00500151929223129,-2.0324587563809,-0.0243415282960875,0.35404773793208205,-1.5084650833975801,0.6083659711418261,-0.379956933283024,0.139402445119789,0.22301422503097895,0.973966569749109,0.283712996670004,-1.54458807175676,1.28859300203112,-0.14196817377851098,-0.47095342700673104,-0.33772528419210096,-0.0080043664017307,0.299792548435363,-0.334932008450217,0.194141173432999,0.622445839379683,-0.0185363453127596,0.0406097798320059,0.33808015305513694,0.22558198005582103,-0.0947020299970431,-0.0920409899792382,0.77,0
190318,128782.0,2.06790995506866,0.200351160408587,-2.12017776178392,0.471263849737653,0.61020815477028,-1.08439937924925,0.410236742688413,-0.320200881073181,0.369363898147621,-0.420904520032989,-0.557631862617791,-0.0720672615900672,-0.259298204431423,-0.873630045570004,0.0874464672331915,0.160433462668121,0.7370254874290619,-0.16716909447438,0.00278185852266409,-0.147672964419023,-0.21330288023920999,-0.514687012267794,0.18311950961819395,0.579476082620063,-0.0038134449280679,0.37562684018504405,-0.0809675130967267,-0.0339439531311421,15.05,0
190319,128783.0,2.0611854735959,0.0448321432578225,-1.0652423179532802,0.37790364648070596,0.0495515706292626,-1.05530078360545,0.263751436598543,-0.38508384857601,0.329919193333396,0.0236232527421019,-0.511505372240431,1.19052809513284,1.49234535085107,-0.00595033063965466,-0.0633740206652888,-0.20996778794609197,-0.3384761831567,-1.1099848398731498,0.0914897312150814,-0.139257078812948,-0.27223879732835105,-0.5716631978655771,0.32198278331206204,-0.044952707834450996,-0.25566442843103504,0.20076875966370603,-0.0581976829552659,-0.0583188667181021,0.89,0
190320,128783.0,1.9227059062418201,-0.26581915630530106,-1.7071458576230298,1.06330835517813,0.774155064514627,0.6038865802032031,0.0549093745825754,0.0574581307753398,0.5047416900124739,0.319153424554253,-0.453671658160989,0.5984376214938609,-0.293249519042005,0.31941195734901195,-1.25584285244277,-0.105756922169642,-0.7492168311524171,0.527548910342992,0.38306450314445795,-0.123455492557643,0.186074609988309,0.656188495360104,-0.195434374182052,-0.333053293332349,0.523695820740688,-0.363550921240034,-0.00418442064127525,-0.0591813287853424,63.37,0
190321,128783.0,-0.38233215975452506,1.26446682530077,-0.55136180359935,-0.72288143265063,0.7901500874205419,-0.645852221588056,0.8171078683708441,0.0727540279220865,0.134225558212525,-0.0343045795058087,1.09601604337877,0.4008592590813,-0.537481355607248,-0.866355776998164,-0.8684751195810859,0.470273390623802,0.169556839494809,0.258365471895538,-0.0449395735463546,0.25172411643472004,-0.34794136606096604,-0.7798016813791641,0.128630958176362,0.64139401136334,-0.378623839295896,0.0974121803402418,0.424363581328026,0.208873071223438,6.27,0
190322,128783.0,1.88381300619641,-1.06789125945845,-1.4661644959134201,-0.376472203321001,-0.44300931441805197,-0.345061753102603,-0.296254963422713,-0.123503221420922,-0.524281830102999,0.8958837050453872,0.649322624177162,0.5037542444723601,-0.11154086561003901,0.49858133891546996,-0.19425843548012198,-1.60913114012982,-0.357914685182015,1.85124950579692,-0.7912597155500409,-0.38504268653667706,0.0739898242848671,0.529137017027531,-0.0437623786577499,0.7099713896117871,0.130667284723359,-0.0810727419799682,-0.0183282087171124,-0.0361523279411834,129.97,0
190323,128783.0,-0.211622268084566,0.855238558118343,-0.531018745515408,0.520083089433675,1.1866996429310601,-0.766705224489689,1.46312614456384,-0.739400834519021,-0.701855607446219,0.635806765601595,1.01332891746702,0.48963513485451504,0.285100865681237,0.7583253786601328,1.04206257947668,-1.7809711422002,0.186408993090409,0.6265793207938921,3.3122319337562596,0.143450265342222,0.288545338013537,1.2236343883008,-0.206118963347681,-0.25892938077100897,-0.110058001903634,-0.0328602377675775,-0.35150106594290803,0.0285876063206854,15.73,0
190324,128784.0,-4.61725105273652,-6.989849605364981,1.0897536114150501,-1.30827833994002,4.80932327608141,-4.774649334829309,-3.69829961984016,0.456999318254566,0.6621198712465379,-0.36802495174289396,-1.49710570706499,0.0688554238943017,-0.7947879015479079,0.16711298984039902,-0.252375533653622,-1.9152473593790502,0.0931385609978982,0.9954451382043259,-0.6108190815949649,1.17242369294991,-0.0971701209585167,-1.7483081315866003,1.68627110414922,-0.14149973785835998,-0.734447414206015,-0.37346168484310904,-0.0794746915017442,0.32682777579290995,119.44,0
190325,128786.0,1.84028314593052,-0.5232569177871551,-0.47162143461865,0.44746249061855503,-0.516778844120092,-0.22921456691279396,-0.419334933742365,0.0363094818282288,0.714724564946177,0.173830666765736,0.6421009888736929,1.08099813301355,0.24546477689252802,0.125572417263238,-0.197230327198993,0.6829454935851489,-0.90649702773173,0.156475678373599,0.25751115842226396,-0.0380076205375662,-0.177593180007279,-0.5844495028441021,0.315576935655636,-0.35664973761240004,-0.5908048227199029,-0.0702663707906644,-0.0327943452335662,-0.040200684267181,75.83,0
190297,128773.0,-0.544112056079185,0.7990313251603409,0.692097999130706,0.18075073694694102,0.623333404985028,-0.865995549460234,1.19512816755344,-0.160794384861926,-0.539819011358104,-0.491558535037917,-1.37132542187231,-1.4898449610034799,-2.60037416824028,0.888205117573705,0.25619230312669394,-0.982656966940848,0.499722376171512,-0.265270874751759,1.25194253891754,-0.0413783763765642,-0.0265445500659088,-0.11269869247491099,-0.46071130340646105,-0.0830408773709442,0.7897900792429321,0.69846488797373,-0.0463322444212283,0.0347876676549516,23.74,0
190295,128773.0,-0.9832990983985992,-0.9843623222257071,-0.14077775917763502,-0.9863325024427171,2.51961237070249,-0.7989313659302941,0.6187065874478029,-0.16301077910526002,-0.0127551067601775,-0.35480801130186296,-0.65660514290042,0.228313758184364,-0.209127885811585,0.156470321312281,-1.58111771153415,0.42829511902270706,-1.34996369891866,0.21945179674663398,0.282665999036393,0.36295359250796794,-0.0457879465413321,-0.432340974431051,0.263377874974924,-1.39792217447309,-0.696683112549129,0.0650035621874137,-0.0995586052901564,-0.0008209895663173901,78.88,0
190266,128761.0,1.99870313439957,-0.471476993212634,-0.24790190340643,0.246781498149332,-0.8969079300735441,-0.694885512819812,-0.643180641504456,-0.0695773900731999,1.5351063163206797,-0.205020429374349,-0.9640533675029691,0.422015292368944,0.00671209632566708,-0.197383862508226,0.513440467572012,0.0948703144896571,-0.44551329158282005,0.126359175194753,-0.127949719888181,-0.22219484858741897,0.17693549911343398,0.771773700097795,0.14161931925717003,0.0871979559867232,-0.17356905549803903,0.12330163529079902,0.0161704892242469,-0.0425201125729954,5.0,0
190294,128773.0,1.92130144888222,-0.16886055884762802,-2.0957449350013797,0.15910753825351,0.6214818755118849,-0.12826204899130697,-0.00150142593579933,0.0200149895911944,0.825076397810058,-0.7576397998263141,0.6675613032108909,0.600980201314464,-0.36003344964765505,-1.37840056975598,-0.643720788116916,0.396260592478955,0.7566653048630541,0.769967182137581,0.559962387381545,-0.0349859659935059,-0.21592444459837398,-0.5516357078238628,0.0910751619613772,-0.10208560359638302,-0.0325784830983132,-0.10184728768458999,-0.0230544931847639,-0.0196045924327103,62.72,0
190267,128761.0,0.10869203942236301,0.8834499855836659,-0.525119974274783,-0.72075186505152,1.0633510759354399,-0.301054761092516,0.7608524928023329,0.14413784828794798,-0.12227739208649699,-0.6382607540949571,0.612190386320087,-0.0822833205470923,-1.11879461217493,-0.6155869266932139,-0.751346437138924,0.604662396505801,0.12845851033404498,0.418523328386816,0.10668551964262599,-0.0379766215746115,-0.31598672434827,-0.842098629784355,0.0640925868673974,0.158192535198559,-0.464388407395024,0.12164852021169802,0.21452103613126602,0.0684488424675708,0.89,0
190268,128762.0,1.75624891534041,-0.486373456337482,0.376838574078503,1.3951874719338402,-1.00355965653835,-0.0730492930167498,-0.8125627975124201,0.0528654726502717,1.10148213111175,0.0973793031615063,-0.704452812910085,0.9233993197307679,1.44200918578451,-0.5068869233453789,1.05429572167099,0.75677762507304,-0.980472843668718,0.455698487266021,-1.05332636643737,-0.00358315702269933,0.33779835524146007,1.01975135157922,0.128602103174216,-0.00057047142139438,-0.333012918294559,-0.6104010847472839,0.0880756029143552,-0.00018931868282058602,85.0,0
190269,128762.0,1.9918088652626598,0.0217272385096582,-1.5648492512121999,0.318973731046583,0.497400246385111,-0.349855063885862,0.0535640570854388,-0.167559903144157,0.5243721228937911,-0.520144869583409,-0.7635751926859659,0.667200346297542,1.4549093829029598,-1.34667532806265,0.3670567099116379,0.7571173666278341,0.166010248744422,-0.26155557529195,0.22018993555283603,0.05051464574536799,-0.562828839981817,-1.61134832729085,0.40839288632849996,-0.0282225735226237,-0.517627304218544,-0.0735664134354873,-0.0422468983977799,-0.00985632597123751,49.9,0
190270,128763.0,1.8678031146206902,1.25142981767069,-1.44520317562304,4.2576922967621,0.8421068714163679,-0.927468796929451,0.51888416360095,-0.224215923578144,-1.22736003198082,0.276901159751685,0.167000189484891,-0.116090782870185,0.49876618844796206,-2.6210332560699503,-0.665554761654669,1.4647554013601003,1.56273200950429,0.0916643318009348,-1.95698857089262,-0.188107903292703,-0.38614366670319394,-1.03897282476693,0.355039349230841,0.0519221101942896,-0.294547814624416,-0.36344709178802403,0.004959366228251189,0.0227979192904581,6.21,0
190271,128764.0,-0.9254233161032951,1.4857473187259498,-1.5209854192982701,-0.00761826907954652,3.56427166619635,3.52781571085711,0.8217585543776159,0.957054693827537,-1.22691093330349,-0.9178871428857159,0.100132623804199,-0.46343908783425203,-0.543929890462455,-0.732629232258583,0.40979206538314095,-0.71302103715336,1.3691826706044299,0.271869812067875,0.648837511293468,0.0602753151775189,-0.0300172631837257,-0.0387292034694775,-0.549141231488034,0.5949412480223649,1.15509166264919,-0.204152784410441,-0.33314588620949,-0.22056811118931396,21.87,0
190272,128764.0,-1.04729204422527,1.30122257337924,-1.6901703922938702,-1.25592533918594,0.511145464756377,-1.22883492895623,1.03891844882737,-0.229319972739772,-0.624110740339562,1.7723926522510502,-1.75060173823424,-0.683528254572103,-0.0476811173792711,0.510575208155629,0.40758139062651,-2.44991521621352,-0.0777172247448326,1.4568524393530902,0.131395906422702,-0.00806103769505562,-0.30330743479162603,0.28257251957167107,-0.169922892814076,-0.74304043415513,-0.0764242869668158,-0.38067512635946604,0.661866020863941,0.25914276906494,22.93,0
